"","IC1","IC2","IC3","IC4","IC5"
"MRPS18C",0.740347543164189,-0.663306963685647,0.00249291921039547,-0.3591333223243,-0.342513639740527
"CLDN1",1.12065544304422,-2.3146567804213,-1.48526231078983,0.713704470782444,0.61041799178101
"COL6A3",1.35477295978965,4.61519096417605,-0.53978570861435,-0.911184710242513,-0.873659618269701
"ATP1A1",1.11276844173693,-0.244214884467571,1.01407136354278,-0.211920816025953,-0.694330098630853
"FSTL1",0.728169019024889,2.80354611026599,-2.56329645946459,-0.555344015996578,1.05841531121578
"ELF3",1.22068581287115,-3.68583507211151,-0.532843126384765,-0.00518965610454641,0.809328402753193
"IHH",0.942844247191944,-1.71488491610605,1.00443707858439,-1.02765950589726,0.0306869697212077
"AZI2",1.17853365238247,0.222342955251514,0.563206610306224,1.12280609273012,0.418350572730732
"HDAC11",0.926038270013286,-0.311777304278174,0.578008160934486,-1.65656851022135,0.546205593167818
"FBLN2",1.45638558673547,3.24715058772034,-2.0158325433166,-0.1220509402934,-0.134259331933014
"PRKCI",1.30365202220706,-0.341381786745639,0.143077982284665,-1.4871741134378,1.45446559502746
"EIF5A2",1.10053135383847,0.426035448318671,2.17909986859253,0.0809687741841797,-1.97137239379344
"SNHG16",1.3401938478954,-0.0614650389949701,0.818979417564478,-0.317764573477471,-0.0941316033278679
"GTPBP8",0.692347130335266,0.00434426298097834,-2.36435594707526,0.288024538905397,0.706034363807467
"PTPN13",1.24913297258191,2.00929820022342,0.0329970580261878,-0.552026825098487,-0.710755598168584
"C4orf36",0.815317428677397,-0.579450908633513,1.71679099366004,0.805197221628279,-1.78095332649843
"THOC7",0.887804371034184,0.235482049148024,-0.501719202445509,0.53602804345155,0.335462625164569
"PRICKLE2",1.04410231433011,0.934803690188565,-0.0953609307538245,-0.720097904180852,0.774409824347455
"TIPARP",0.908831942601407,0.285095421595178,-2.11862821460325,-0.426440950280892,-1.91727710205785
"PTX3",2.06577304460031,4.0457812175256,-1.4139210355977,-1.98622566079248,-1.01719827349814
"SLMAP",0.61899878200511,-0.400297237556192,-2.98794440668144,0.257019571369066,-1.1205159389989
"C3orf67",0.851234571580457,0.637493306745863,0.463920334362467,0.565825118665932,-1.57570772181336
"IL17RE",1.06013695402891,-1.40710449646743,0.088554641841201,0.577095055197897,-1.30856460305673
"CXCL3",1.12161545297729,-0.709230708604679,0.494065854371325,-2.48800598938961,-1.1671290661173
"CXCL5",2.95641900693896,-0.354312984308801,0.356841440744311,-1.38382228415497,-1.53746824915931
"RYK",0.68265949411401,0.300111990697237,-1.55506671933245,-0.226229085054404,-0.191185991027311
"SPDYA",0.813311330575106,-1.74276422202873,-0.66574477688109,0.344502121517942,-1.25915109581911
"KIF15",1.41239440581369,0.368395426408149,-0.348112410744134,-0.864485564657934,1.23146762333184
"WDR43",0.872572182306643,0.129421693307109,0.304340614010404,0.396613421593135,0.62366586557405
"CDCP1",1.62508495509853,-0.869375502693973,1.74761743318929,0.137568609374182,-0.0145431595108699
"SLC6A20",0.891517546237458,-2.24490260166649,-0.180249318600475,-1.70873958393856,0.136180290493985
"LIPH",1.12894577005449,-2.85614170459049,-0.99985153648141,-1.71671680411295,-0.0944880736851649
"RPL39L",0.741528614771416,0.650130855997491,-1.10225979844206,-0.620984223783589,0.177086617980604
"SLBP",0.776032619165669,0.225723013937423,-0.719569112853796,-0.286208403484389,1.31138061961898
"PIGX",0.882461856061872,0.137740779875164,0.229514717265788,0.1536718050675,0.169879941802753
"SGMS2",1.72892861765002,-0.211184504383055,-0.345627348935049,0.685059428583102,-0.536014909322505
"H2AFZ",0.952841321517353,0.409880569484563,0.00359666442407386,2.5336505186658,0.835267320517724
"SLC9B2",1.05376722132432,-0.472769672165042,0.0862488170249457,-1.05139811095971,-0.4165796979851
"PGRMC2",1.07426270255785,0.313021551852134,0.769519282768227,0.600545162891615,2.0958563100793
"MST1R",0.871253270372765,-2.7353711246364,-0.101708628264865,0.414881732921106,0.368002232397347
"POC1A",0.876114590651375,0.384244353734876,0.0131338407562613,1.45061848973713,-0.0774010919987371
"PITX2",1.12078244214626,1.06170183106531,-0.740892065456082,-0.0183138028664367,0.597367583434879
"PRSS12",2.77935884304155,-0.132043054358214,-0.629256508017843,0.264002319725004,0.569875742155866
"HAND2",0.612194408789004,1.45019077357369,-1.80593299378657,0.436398944560123,0.413100370159266
"MAD2L1",1.38903747976407,0.300626486181787,0.271565725371602,-0.0353302415769202,0.392027668399627
"ANXA5",0.967187766764057,0.689191709346292,-0.52000672441883,-1.4039437089025,0.105867766917129
"TMEM155",1.09012238168382,1.03984539528076,-0.182905484463517,-0.767890368191228,0.51336952894348
"MAP9",1.09706954432808,0.452744582073495,2.5082306813891,-0.23323434426483,0.37643802190197
"TMEM144",0.841490863560539,-0.846508379941165,0.562661160032226,0.0707529200869567,0.256804280547079
"FAM198B",0.610380691572439,1.33472775225145,-1.66020533370708,1.27289590814933,-0.358533112154991
"ARFIP1",0.787561521177909,-0.22963418150314,2.06167735048326,0.168206542814067,-1.21876948767595
"HHIP",0.779399972982106,0.666134900265605,-0.13818905168533,-0.991347195917447,-1.15910836748006
"ABCE1",0.837182894351722,0.34220659385569,0.533060087272631,-1.71236984537809,-2.04841704944534
"TMEM184C",0.90970432759369,0.265575227705108,0.392239513910239,-0.395537407423798,0.888661375920777
"ITGA2",1.20974689742211,-0.898523932845683,1.25452637737592,0.238819475125329,1.30165225114804
"NDUFAF2",0.817803055050741,0.536244111012751,0.176546068031346,-0.268435673853484,-1.95477929333751
"CMBL",1.63023214532498,-0.794759310191052,1.07403372174693,1.55671972108735,-0.386204475230757
"PRRC1",1.00580365578094,0.435765619623577,0.0514596643353312,0.138598309154879,0.726750048123208
"SPINK1",1.10426005757732,-3.11548066229671,-0.623120483438157,-0.218783843040688,0.380126340956251
"RHOBTB3",1.13303129279317,1.55462403764597,1.01449097092654,-1.0305769480157,-0.514674587918506
"GPX8",1.81431140701149,1.34796034778155,-0.49077536910105,0.361035562674861,-0.797998868183492
"NSA2",0.729507805990225,0.372599610543614,0.173034775664111,1.17899136627974,0.0177608435965515
"GFM2",0.724068667871057,-0.0497604300938187,-0.388770904621346,0.0856398580606227,0.0316977767571924
"FOXQ1",1.30489092526851,-2.10887307958352,0.980713609844392,0.339518612675869,1.39934666516452
"SEPT8",0.846525019606717,0.133993539327642,0.354306057727996,0.0897776820774726,-0.593043651886907
"SHROOM1",0.692574258502562,-0.43892788841765,1.4848216147555,0.50830044199163,-2.28606873760433
"DCBLD1",1.17384274542196,0.318226078724063,-2.42802548972344,1.27099036511617,0.442880772358771
"TMEM200A",1.08858329732538,1.80052151727532,-0.741289184080729,0.856920187891908,0.768859332756941
"COG5",0.778461433729288,-0.230343731898774,-0.376002357066514,-0.347422748271591,0.519498251974938
"PTTG1",1.48340943211903,0.397668334393804,0.243940727412495,-0.0568771531294222,-0.742157856036643
"BMPER",1.52569127706997,1.90250211262422,1.80066162184917,0.424433264141916,-0.0146578026470983
"STEAP1",2.16893873746899,0.507847147336586,-0.559571764541544,-0.019121565467972,-0.469803586081292
"CDCA7L",0.9240832997129,0.0577269744866259,-0.849618470045615,0.68783084009775,-1.68183534544735
"SHH",0.856848521468413,-2.20851531456753,-1.39329351520474,1.19999462444274,0.907702155465128
"COL1A2",1.19519768873625,4.93938215221197,1.12246122783024,1.44097622392937,-1.22552041255205
"HNF4G",1.05008379466329,-2.15786219670201,-0.189635465661087,-1.22097512816859,-0.481548369246194
"TNFRSF11B",2.11628258746616,-0.0582393127305863,-0.58602394941893,1.23813285680934,1.14234605721577
"TMEM184A",0.877375422618806,-2.48056524373932,0.245627235722756,-0.879038555944099,-2.68973872600925
"PHAX",0.908906130220174,0.548825264580395,-0.349279369595654,-1.64256414833172,-0.924033142679675
"ALDH7A1",1.27425150281501,0.46015505650145,-0.911923093958647,-0.319257883910305,0.596136571045563
"OSR2",1.41046475680739,0.273346161485776,-0.073270097133415,-0.497879499278126,-0.618567315849822
"FZD6",1.21552371371386,0.163710721795534,-0.0589236265849885,0.459196152792737,0.231906483499488
"CTHRC1",1.8539145204046,2.62504065058508,-0.725044424066681,-0.443361512544811,0.0563110471453991
"TMEM67",0.733270704338357,0.135660917581074,-0.289170634984421,1.58544439434606,1.0545394175603
"LETM2",0.715195194457358,-0.538998157554141,-1.50189927931968,1.51202909743175,-0.327167689919711
"RASEF",1.02695225531251,-2.65248339034144,1.1221321235939,0.382579696639442,-0.744355714776486
"ANKS6",1.19766997984584,-0.0277606105703826,-0.184543988100094,-1.23023430751141,1.8880407109442
"TMEM246",1.35733479862952,-0.793704001882847,-0.835393712531387,-0.169667280168421,1.08798060784882
"DYNLT3",0.871628307910502,-0.267351792014844,2.06994122533264,-0.209658296239403,-1.17021296940976
"MID1IP1",0.949560496572231,0.12627758464763,-0.805436318403387,0.864304088550198,-1.47808701339217
"RNF183",0.673418553826997,-1.33881406067182,0.075436545018526,1.99822083067626,-1.11864856630472
"ZNF367",1.04627672201421,0.0623004945791231,1.04143586258781,-0.0636654950504212,-0.506471260978221
"NLGN4Y",0.928406844115687,1.18798760637048,-1.81853756471267,-0.189395800083028,0.762404114290645
"MELK",1.87603601042037,0.215384924003846,-0.113767260166454,0.389033297419871,0.279865283722237
"FAT3",0.772152235516309,0.904742632352281,-1.39839989297368,-0.149102789328614,0.691799671087375
"CLDN2",0.943614100865036,-2.10820777766017,-0.814171176829236,1.09752843911956,0.93535154887283
"WRN",0.747072419663891,0.377617934637031,-0.451885744203962,0.882169387870317,-0.775507018665596
"CFL2",0.815045163220739,1.80725500427772,-0.821897438745686,0.731255345975947,-0.869549815734114
"PGM2L1",0.703837318113633,-0.956425183958933,1.22613428170771,1.88645001540164,-0.845914208506769
"GJB2",0.937542784072594,-1.88420269424542,-0.0249062104707265,-1.82520935416687,0.292754312681623
"REEP3",1.1590059353308,0.0643994904292678,-0.461342872264333,-0.302091406231056,0.126041470804312
"SKA3",1.50263211685031,0.370539921923052,-0.151674504830436,1.49178774883015,-0.830063880770076
"TTC8",0.778804330610331,0.279090639850813,0.214730433435813,-0.883661228430467,0.324313939236885
"SLC18A2",0.9441366299818,-1.73754993223736,1.90830288053484,-0.63091044700435,0.0312629730606423
"PDZD8",0.880301846723091,-0.195790693749236,0.39206315341812,-0.715547042648758,-0.18001449211781
"HPRT1",0.865706341458606,0.154971024290944,-0.0703008886570138,-0.073538281004821,-0.318009169475059
"CYP2C19",0.891054833263417,-2.03540829218016,-1.09902448597754,0.0712278662204781,-0.36736849157122
"E2F7",1.16718320821994,0.0652708525093058,0.591301124764795,-0.0974756350767911,-0.674837026559557
"PACSIN3",0.775972084951178,0.294469296757695,-0.861527896221181,0.966754521027593,-0.103605244835286
"ABTB2",0.768496062282719,-0.636183327726064,1.22003461288943,-0.0801803352904792,-2.06563378519035
"HTRA1",0.771946598619643,2.84082747604236,-0.180839246788428,0.92110511049269,-1.19465190359427
"SPRED1",1.03494716755702,0.192426420777792,0.818952746631578,-0.463387000490833,1.11987554580337
"GPR176",1.85892986187352,2.62652206594105,1.67406159602431,0.32077197127988,1.09743302857756
"GPT2",1.02194591687917,-0.421428404431893,-0.992929425717375,0.862023874265197,-0.410033456047949
"AMN",0.715032223919931,-2.58080911437038,0.0431363436376799,-1.49406839874401,-0.345100925306961
"IKBIP",0.958787193642874,1.75100461855954,-1.39529147322462,1.03301631871178,0.0758431361011155
"FBN1",1.24339599524353,4.02909596541726,2.2772792130678,-1.40567997985477,0.444704428372463
"DPCD",1.23554552438956,-0.143473727154814,-0.096844311862954,0.742833885225296,0.928628703055624
"LARP6",1.14190929960632,1.45357163996518,1.05705780943479,2.3960861157458,1.35797326820186
"COPS2",0.848432800046197,0.382053949011932,0.0584272353777892,0.284507056459071,-0.774063409670916
"CLMP",0.903506759655035,3.07689211567606,2.01988920215505,1.57460059747238,-1.02423291567354
"COX11",0.662548084006722,-0.32314318661627,-1.03827471074169,1.72715265421545,-0.576016823275205
"USP54",0.778825979655984,-1.22629942955155,-0.204068342004011,-1.30756570225343,-0.0697976634112028
"C11orf74",0.769488519768489,0.498464053364254,1.55867942841573,0.775698364959997,0.0850153975544557
"CYB5R2",1.16446045823125,0.141175325778336,-1.39229019080501,-0.630608359024264,2.69510765712587
"SERPINB7",1.81583429930043,1.03027945961905,-0.0815193119940554,0.604334167823821,-1.18894618399678
"SERPINB8",0.665757763393582,0.283399466900868,0.116206190261321,-0.549721909492756,-2.11695974701973
"WDR72",0.950507856883101,-2.19427141535351,0.427510516796085,-0.32488895594904,1.11349889809384
"XRRA1",0.791304360314053,-0.441620865356064,-0.396764983765799,-1.79538528624388,-2.1000513001455
"PRTG",0.649178251737213,0.795864146374013,-0.0745036367964668,-0.247000883497013,-0.408267751856926
"CENPN",1.25551973964561,0.115202912385408,1.12317164092069,1.80479269084837,0.347498029868084
"WEE1",1.00952725444385,0.304199687996964,1.32951847011059,-1.40807101457237,-0.556148084941235
"TMED3",0.840420768267341,0.284287095003386,0.172870507408099,-0.125211731117059,0.407748929690387
"TMEM135",0.800385715069497,0.065488101828606,0.48929849676313,0.918308430640868,0.272539271291002
"CASC4",0.846054916836988,-0.145886523485388,-0.332232049180493,-1.08538754294211,-0.233454296465919
"PPIB",0.814981244351656,0.0177409285397164,-0.606968162428546,1.61390159665668,1.00689085511634
"KIF7",1.04842966695933,0.805502188056476,-0.730700325261698,0.560678285201883,0.670868737123767
"LDHD",0.719151583858462,-0.932070817457641,0.72881635997279,-0.649251588017734,-0.345399278838881
"ANPEP",0.63654073093163,3.49652242166757,-0.810190059853876,1.77631121905895,-0.927997172824636
"NAV2",1.81891224418305,1.16730118338752,0.786003434293992,-0.274689339924506,-1.08042706416062
"PLK1",1.21989001563232,0.419258591617907,1.28403447481813,0.00307598092655974,-0.405345578173093
"MYO1A",0.855354920960243,-2.5920203841653,-0.190043618439364,-1.14905791753375,-1.66877462411805
"ELFN2",1.2111673610413,0.732722335392599,0.906574526326517,0.327410963779372,-1.62174597644621
"C15orf48",0.969880215262839,-2.57357468004355,-1.37485291271505,-1.63613160839785,-0.777720718910758
"SCG5",1.44923877920914,1.32624218966192,-0.254546413043582,-0.299893000191598,-0.276552688952067
"GREM1",3.38735260910263,3.86754353578748,0.291364430487453,0.373171441946977,-0.739675903576854
"MS4A8",0.974920340790466,-1.96223396447265,1.6839139753913,0.608729912343243,-0.562858533670081
"MAP1A",1.28563076299527,2.47444340131452,-1.33366784889312,-0.663013776527571,0.6656441078123
"PDIA3",0.965038273578024,0.245211159313879,1.07026854007821,0.178113904918088,-0.260302614985441
"PHB",0.922982636140714,0.0582987609391953,0.888809626656723,1.53126511506236,0.161293422406372
"SNRPD1",0.739227543386142,0.00123412577586954,-0.275801250055676,0.155607398438225,-1.32265631039666
"TMEM92",0.964951813345844,-1.720491803029,0.232365390906334,0.741693566095379,-0.0178765872591455
"CERCAM",0.928016362701848,2.85576646749124,1.81450785869221,0.456194777506271,-1.00911201988606
"PRRX2",1.82294326399834,1.49051813860947,-0.759135919109568,0.345428006771058,-0.183887592082611
"UGT1A6",0.95852581309661,-2.21684406749337,-1.18613431450997,-0.64909459894894,0.555088758975852
"PRR15L",1.37258064079656,-2.88569455921937,-0.874516421768185,0.694172044126997,0.576505971591254
"GPRC5B",1.02979350111864,-0.721101205840888,0.637919477835938,-2.53110516890877,0.281060142536427
"IGF2",0.639870469076436,2.13123600653852,-0.0673944625765569,0.576730671017212,-0.921077822812409
"RRM1",1.06472027754447,0.469596201821113,1.04295835298246,0.178592186787803,0.28833915200913
"PRRT2",0.861405629431909,-0.903167256265046,-0.33828242298101,-0.245467251181827,0.35841116475735
"TPM4",1.31493380217387,0.626636151001565,-0.649836298221553,0.0759306813635722,1.14930406269094
"CDT1",0.865056718092267,0.499863682524053,-0.980346888374962,-0.126456457315772,-0.000300453132746179
"CACNB3",0.992116162767053,-0.247055253662262,0.100190819014962,0.574170184335312,2.16774128091645
"TUBA1C",1.8543728773744,-0.267597237349352,0.548503722190838,-0.157890324268941,-0.265869495850318
"TMC4",0.784042530983313,-2.48458762883719,-0.128559353951321,0.90442631055213,0.0558344628763413
"CDC42EP5",1.05564092193518,-0.475090174600169,1.12513100620979,0.695124248142371,-0.560658520729531
"C19orf33",0.826125086779905,-2.76921341002303,-0.280424836417084,-0.687406331585657,-0.726008394552123
"PSCA",1.43518317229625,-2.44128366696795,-0.159473719753918,-2.41544195900178,-1.49047453727129
"NXN",0.998935622571385,1.50653404934735,-0.0370257355085425,1.65682024314741,-0.134411545646039
"FAM57A",1.44292083608541,0.253274316444234,1.39094061053444,0.0748451812262664,-0.529276625735773
"SRR",0.946887117458001,-0.398900917876915,1.94913538335261,0.0766647851833728,0.587022177288513
"TSR1",0.953866482699427,0.411166453407377,1.13985753244229,-1.74713479081427,-0.132116231951281
"GGT6",0.85957696359768,-1.85090284038327,-0.0899557911290994,-0.0641853959651963,-0.749449411512409
"KLK11",1.15121939154704,-2.50381945428394,0.272929657927075,0.100489446498238,0.296013396748003
"KRT80",1.01876772359322,-1.23878105683404,0.123900471020716,-1.19716807728285,0.0135087872686283
"RCOR2",1.44678068479261,0.103113343886876,0.655532450199201,-0.262076164312414,0.657917134385724
"ANGPTL4",0.729393193022932,0.782316511619866,-2.0416916837347,0.354268304538018,0.123110124025627
"EVPL",0.632488812364027,-2.65227133769365,-0.90720505606812,0.268770125989284,-2.08118495470916
"TK1",1.37038308488481,0.565312818089373,-0.990581171094258,0.418914536357207,0.50436990720126
"FADD",0.806381918410486,-0.588186832129638,-0.113467303787818,-1.62214128058741,0.387968407403281
"SCARA3",1.05250424564486,1.9620747205912,-1.03857581549323,1.23786996877637,-0.223927561885103
"PBK",1.74590218309186,0.649023821447908,1.33274744041017,-0.809430697581524,-0.525951425636209
"PAFAH1B2",0.73609364576416,0.0249817945113579,-1.06701395125011,0.462211694761777,-0.0744157787353917
"VASN",0.95915521579939,2.59872873883249,0.32203324856455,0.134044523137658,0.129330583039852
"UBTD2",1.01343320948806,0.160235391545623,-1.6998455723129,-1.26484628987842,0.895895062143276
"NT5DC2",1.37823873797284,0.734693457968572,-0.123023110979443,-1.23271323240408,-1.14092836137933
"MGAT2",1.07407435871763,-1.4190078969032,-1.12313888529558,1.91390697115699,0.77518294329764
"ACOX2",0.790599656325362,1.24348698568889,0.658847330288475,-0.511482187333366,0.425981715512383
"ARF4",1.10836105746057,0.121119045029971,-0.995384679021593,0.695882272650117,0.5723812049625
"SEPT2",0.858984640493844,0.26038304891852,0.994233290423317,1.8641975372909,-1.24387695297758
"BDKRB2",1.64865594463137,-0.698807956295372,-0.153256053248809,0.233505497113388,0.906783217716619
"HR",1.4740771911948,-0.699716549680058,-1.54363100568125,-0.607371174224225,1.39542850646208
"SERINC2",2.31750125838183,-0.352496201023438,-1.1633261811812,0.550145536004761,0.482354502367367
"ADAM9",1.92353766072514,0.251869812489173,1.07208619632857,-0.00359496832938293,-0.881388909400255
"GDNF",0.953617286605333,0.8199914390224,-1.09095147987267,0.655056360447577,2.08374531834572
"NDUFS5",0.886538295086668,-0.0158366032184493,-1.92348680789765,-0.734698577949343,-0.672823333770598
"SLC16A4",0.894178356501082,-0.485303722925373,-0.619858127238389,0.334477200631808,0.116498042111967
"AHCYL1",0.892066077997572,0.285236641733087,1.30892716311938,0.154577209794918,-1.43544913281929
"TCTN2",0.843028379699369,0.228342707394338,1.64129342059769,-0.252525330990446,-0.452480029501182
"SHOX2",1.67754578912926,1.63643318194296,-0.0497205729135023,-1.17050743059573,0.771651145613471
"TSPAN5",0.796372593688298,0.955386550002149,-0.0519661007791806,0.13147561512166,1.20997284728809
"MAT2A",0.870354806014832,-0.27751494174538,1.20773313639172,0.254291826428372,-0.176069016455883
"PLA2G4F",0.827837518868963,-1.53163746155313,1.2648707913207,0.368663697228571,-1.65816679649671
"SLC35G2",0.649115133293828,0.732225829563535,-1.89939600153091,-0.248418744855327,0.585600802877397
"PPIC",1.15164955872597,-0.135273082306679,0.0907702651527648,1.98282807359354,-0.374005652342894
"STXBP6",1.768967251358,0.104404290407851,0.237043768699848,1.33563173758715,0.629716369374999
"KLK7",0.755023726214047,-1.72307460290105,-0.565785560282173,-0.61071998186798,0.0641239282992738
"IRS1",1.6975220222962,0.878378183152748,-0.312836843989801,-0.943733196164609,0.871234769751585
"AR",1.18635300165928,2.33825742707796,-0.0603392287404306,-0.902913153306868,-1.42664251490448
"UBE2V2",0.708995165504408,0.259207394599624,-0.683528296382215,-0.760199201539463,-1.01104599274031
"MN1",0.801135597695294,0.962260556487629,0.324418186557235,0.467716060698587,-0.91441839337304
"RAB3B",2.3204733757995,-0.179341618882791,-0.510903715198998,0.311928132345556,-0.634530365366006
"NMD3",0.935723303126888,0.0604228278920792,-1.55714799794661,0.247579786671366,-0.719089614471283
"GPRIN1",1.11879929198376,-0.334509579686264,0.297120656415774,2.12575958652579,0.842776875323618
"ARL13B",0.763984821835245,0.314907271309487,-1.42827572404204,-1.45267874721765,1.53975316006669
"PTK2",0.784302778958255,-0.217208756567509,-0.0360781386116409,-1.11737871744524,-0.453435404151909
"RASSF6",0.799319132130971,-2.48551454705271,0.512204208744141,-0.604419845524305,-0.0883345855670077
"CLIC4",1.17435803832242,1.49956463937738,0.635390948224911,0.117371801492754,0.750824096827346
"CCDC8",0.929281600592841,1.82086503333997,-0.823018044689252,0.0683380371570319,0.473300168811656
"GJB1",0.901175856902499,-2.39290932223063,-0.790677968343331,-0.762571049258429,0.254883480260724
"BNC1",1.6367826156487,1.74308888687824,-1.13073473477459,-0.422220354758513,-1.66466066568722
"CKAP2L",1.90347414328039,0.464943845098345,0.0725284188696264,-1.14282938614076,1.67202701871541
"BUB1",1.11738006787727,0.474910105488207,-1.86955797469323,-0.910138166056516,-0.136864850047075
"FASN",0.982569252908154,0.315764162229798,0.240804860692443,0.765057932957342,1.67469983419442
"MT1E",1.74490102955344,1.85332137339588,-0.0900623212270826,-0.493513839344105,-0.659685096062816
"RAC3",0.824470566854975,0.483946115413077,-0.64703700065087,-0.241021181531765,-0.907799610577276
"LIMS1",0.753221926281065,0.420963141705575,0.311683200511875,-1.26214411314171,-1.63027665054297
"NLGN1",0.735299748059878,0.797727250776698,-1.5790051382726,-1.3336785145091,-0.0775989227063121
"UGP2",0.889794220700341,0.51865152798398,-0.903671062252779,0.913260648227964,-0.0432876155724798
"MUC17",1.20097560660901,-3.3894083046456,-2.07761334146686,-0.990369615386988,-0.780144475009065
"MUC3A",0.977432728667965,-3.16179243921851,2.34729592833094,-0.574696810829657,0.355937930937541
"TM4SF4",1.24791453023125,-2.91885083310971,1.85771481632985,-0.236135341518666,-0.749661531728137
"FRMPD4",0.831549487106156,1.03079558412187,-0.111166235296297,-2.03146967585856,0.644491881925598
"ALCAM",1.49386767633823,0.835984899094298,-0.596711946331902,1.30263067521342,0.650682800315601
"GPR37L1",0.613192041561346,-0.866337122722682,-0.474380591920365,0.719713632574668,-0.405359270395406
"SIK2",0.644602844497416,0.345223292685605,-0.540075571423131,-0.677460775707897,-2.01149839850414
"CCDC144A",0.685074630344901,0.602253148752833,-0.173382556893957,-1.58913607301254,-0.8456043771734
"NANP",0.930536992986556,0.219143588020474,-0.279225137197644,-1.30310188785153,0.507567962844741
"CRTAP",1.06316115842074,1.08621385572469,-0.00164118360599734,0.365801585508683,0.274410802956856
"CMTM8",0.685264196509942,-0.580713073905379,-0.0140510546113239,-1.40392387129728,-0.0139965199031968
"CDK1",1.36073388605071,-0.0468650599331795,0.00478322976846386,-0.0242830065456202,0.820162809585373
"TMED10",0.828586992415159,0.0474200096614865,-0.368841279605703,-0.634270706302206,0.14896087661483
"EMX2",1.53990200642004,1.5571546847842,-0.00696938718011237,-1.20550283346738,-0.00204914436014686
"TMEM182",0.743005082750972,-0.407156889546645,0.295835363575281,-1.06020947698525,-0.414067356129101
"ADORA2B",0.996936358456794,0.212449124097346,-0.82884000288909,0.41466104737735,1.16836967181238
"NPAS2",1.0144729246787,-0.738349074453261,3.08791537764554,-0.516815477886869,-0.472099565401089
"ELOVL6",1.53157927207624,-0.270048246563723,0.0520299986233884,1.03497305759467,0.565867419032454
"TMC7",0.80428818193271,-1.71694125805312,-0.438708784396881,-1.73763401609757,-0.23802070101081
"ARL6IP1",0.945879391013529,-0.362211192613271,0.706279564140763,0.810622021466901,-0.0418793719809063
"SMAGP",1.06179585942126,-0.456077916897745,0.031117468728522,-2.0212206327848,0.890375470249728
"IRX1",1.07567010513744,0.980453709486103,-0.851443973393963,0.604946693507055,-0.731514244400226
"IRX2",1.66905260142757,1.60842857262438,0.856998479803916,0.398728116056049,1.01379392382057
"FOXA3",0.989714530731842,-2.12839619431984,1.09659625930754,-0.414837897172149,0.0914754573593748
"SOCS6",0.97558777035045,0.296630472686978,-1.31161086565165,0.426327131252579,1.00021367807277
"POLH",0.865933869129675,0.572053600916574,-0.840164062170443,-1.65293595700456,0.0442657386579723
"SDR16C5",0.836121026460116,-2.73700136967519,-2.16883983194873,-0.428524749406741,-0.21573458913843
"TRIAP1",0.775123084844316,0.433106662387367,0.334180419480734,-1.51758712010188,0.0971351266788307
"TANC2",1.26450322637778,1.15301359094899,0.745092226907938,-1.61413301598942,-1.15466338597317
"HAS2",2.01873481578594,1.74839273655697,0.0523109858070719,0.113573364724615,0.0481687929831379
"PYGO1",1.08700064866994,1.53805316056813,-0.57805332537194,0.849538916853622,-0.149493994134085
"LRRC8E",1.10001440492583,-1.33976089720558,-0.00815121990621684,0.71974630542179,1.41133085342512
"FEZ2",0.659700455061233,0.749856139278477,-0.759128059447028,-0.0672407728012083,-1.24483467631647
"C11orf24",0.75300133439441,0.306745699183495,-0.538015905134294,0.226992196088599,0.395086677537849
"FUT3",1.15161117170718,-2.61582064994437,-0.163058207576675,1.23287567808369,0.927097329005852
"JAGN1",0.865631122746452,0.172756319770305,1.29367733272771,-0.0576139369357229,-0.645652991342926
"C1GALT1C1",0.902205678625452,-0.0332143904348571,-0.551387653593249,1.16328349439441,1.16103713604678
"SHCBP1",1.04823641058624,0.791818234899629,0.0494150598879879,1.7292240540372,0.804297025763152
"FAM98B",0.720241039320948,0.102840738782092,0.919313662623758,0.918100530130726,-1.19280369165809
"PGAM1",0.875262779759681,0.721827096021603,-0.883604105111554,-0.336459174566459,-0.210791938507869
"ESCO2",0.984219903879008,-0.0793685905764056,0.302277122441907,-1.78549829767208,-0.902753773302565
"KRT19",1.84257343593831,-3.24718324263668,-0.599692585734517,0.457283872376404,1.4281927431819
"KRT15",1.25911605167259,-1.6729791019563,-0.268975879122394,0.237413065315438,0.223341234700484
"APLN",0.679610327936765,0.731843190435123,0.70292596589755,1.53076161636196,-0.0147289616730695
"PDE7B",0.995227482131057,1.65198726354225,0.742995045441504,0.22981049434472,0.123632757138993
"DSEL",1.26073728830496,2.35855914665255,0.561181445995421,0.359150158412381,-1.39223513342026
"PPID",0.747660093729935,-0.118591039761203,0.972254240037844,-0.137644544277816,-0.393510566622845
"RXFP1",0.899225041759183,1.05122759586311,0.423053934595276,1.47279639126158,0.261670142568793
"LRRC34",0.797055641460425,0.0151349345074411,-0.815897282919573,-0.554764727037651,0.940630608062639
"MLLT3",0.732557669324533,-0.0206501209491911,-1.15507126679871,0.91585194420685,1.16552677635367
"RRM2",1.04631688626072,0.240923411618381,-0.0978469670400774,-0.394999849468846,-2.43341556873547
"RNASEH1",0.820118855510479,0.255971402085692,0.271860262487443,1.20250477951244,0.351786990935046
"MIR31HG",0.76640516733626,-0.272542417090877,-0.521508438136638,-1.64260723879706,-0.108817943273112
"TLN2",1.3401780934264,0.0509106591942379,-1.34985910119635,-0.415375381454786,-0.853486963209528
"CYCS",0.717929214608954,-0.588098614362674,-0.130341583578393,1.3781311338517,-0.253214410558532
